27,3,1,3,8,6:52,40.72140503,-74.00520325,6,5,1,1,1,1,1,1,1,1,5,4,5,5,6,4,5,6,4,4,7,7,5,4,10,9,8,7,8,6,7,6,6,86,5,4,5,6,4,5,6,5,4,4,7,7,4,,4,5,7,9,7,7,6,9,7,,5,,71,7,5,5,4,6,6,5,3,5,6,4,4,6,5,6,4,6,7,8,10,8,7,9,0,,6,12,93,5,5,5,5,Chrome,Windows NT 10.0
28,2,1,1,8,7:25,45.67990112,-89.34600067,2,5,3,2,3,3,3,2,5,4,3,3,5,5,4,5,5,6,3,6,5,5,3,2,7,9,4,5,9,7,6,0,3,83,5,3,5,5,4,4,4,4,6,3,6,5,5,,3,7,8,6,4,7,3,3,0,,1,,14,1,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,0,0,0,0,0,0,0,0,,1,,0,3,2,1,1,Chrome,Windows NT 10.0
29,2,1,1,4,6:17,35.47799683,-120.4891052,4,5,2,2,3,2,2,3,3,3,3,3,3,4,4,3,4,4,4,4,3,4,3,3,4,3,3,4,4,3,4,3,3,46,3,3,4,4,5,4,5,4,3,4,4,3,3,,3,4,4,4,4,2,5,4,5,,3,,47,4,3,4,4,4,4,3,3,4,3,3,4,4,3,4,3,4,4,4,3,5,4,4,0,,4,,43,3,3,3,2,Chrome,Windows NT 10.0
30,2,2,1,7,7:57,33.37759399,-112.3873978,1,5,5,2,5,5,5,2,5,4,6,1,1,1,6,1,5,1,3,5,3,2,2,4,1,6,1,2,7,2,5,5,2,5,5,3,3,3,3,1,3,3,5,3,6,7,7,,1,7,9,6,10,7,9,8,5,,5,,85,8,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,0,0,0,0,0,0,0,0,,1,,0,2,5,1,2,Chrome,Windows NT 10.0
31,3,2,3,8,7:15,34.07640076,-118.2626038,6,5,3,2,3,1,1,2,3,1,3,3,3,3,3,3,5,5,5,6,6,6,6,3,7,8,6,6,5,6,5,0,3,26,5,1,5,5,6,6,6,5,6,6,5,6,6,,1,10,9,9,9,9,8,9,0,,5,,66,9,4,3,3,3,3,3,3,3,5,5,5,3,3,3,3,4,6,5,4,5,5,4,0,,2,,11,4,4,2,4,Chrome,Macintosh
32,2,1,2,8,8:03,33.43569946,-111.917099,10,5,1,3,4,1,1,1,4,1,5,5,5,5,5,5,5,5,5,7,5,5,5,2,1,9,1,1,10,10,9,0,5,35,5,1,6,6,6,6,4,1,6,4,7,7,7,,1,10,10,1,4,10,10,9,0,don't know this shouldnt be mandatory,5,,50,10,5,1,6,4,4,6,3,6,4,6,7,7,7,7,1,1,10,4,10,10,10,4,0,whatever,6,i work with it most of the day,86,5,5,5,5,Chrome,Windows NT 10.0
33,3,2,3,8,7:34,45.02850342,-93.29889679,2,5,4,2,5,2,5,3,5,5,4,3,1,1,6,1,5,3,3,7,3,3,1,3,4,5,3,3,7,2,7,0,1,15,5,1,5,5,5,6,5,5,6,6,7,7,7,,1,9,10,8,10,8,5,8,0,,5,,65,10,5,1,5,5,5,6,3,6,5,6,6,5,6,6,2,7,10,5,7,10,3,2,0,,1,,10,1,5,2,1,Chrome,Android 8.0.0
34,2,2,1,8,7:14,36.10780334,-86.76899719,9,5,3,2,3,1,2,2,5,5,6,3,3,3,6,3,3,3,3,6,6,6,5,2,4,8,8,6,7,7,7,0,3,77,4,3,6,6,6,4,6,3,6,3,3,6,6,,1,9,9,7,5,8,9,7,0,,1,,11,8,1,5,5,5,5,5,5,5,5,5,4,4,4,4,3,5,5,5,5,5,5,5,0,,1,,0,5,3,1,3,Chrome,Android 6.0.1
35,3,2,1,8,7:41,41.603302,-87.75469971,0,4,5,5,5,5,4,3,5,4,3,5,5,6,4,3,4,5,1,5,1,5,1,3,7,8,6,1,7,5,3,0,1,0,2,5,4,3,4,6,3,4,6,3,2,1,5,,3,5,6,8,1,7,4,2,0,NA,1,,0,0,1,5,5,5,5,5,5,5,5,5,2,2,2,2,3,5,5,5,5,5,5,5,0,NA,1,,0,1,1,1,1,Chrome,Windows NT 10.0
36,2,1,5,5,6:42,29.55569458,-95.63349915,9,5,2,1,1,2,1,1,1,4,1,6,6,6,5,3,6,5,6,5,7,6,6,1,5,3,7,3,4,8,9,0,2,62,5,1,6,5,5,5,1,5,5,6,4,4,2,,4,4,3,8,3,5,3,5,1,,2,,25,8,5,1,6,5,5,4,5,5,6,5,7,4,6,5,2,6,4,10,6,3,8,5,0,,2,,11,4,4,4,3,Chrome,Windows NT 10.0
37,2,2,1,4,7:49,36.09860229,-95.92880249,10,5,1,1,2,2,3,2,3,3,1,5,3,3,6,1,1,5,3,6,6,7,6,2,8,9,10,6,9,6,7,8,4,62,4,1,6,4,6,6,1,3,6,3,5,5,6,,2,8,8,10,8,8,6,6,9,easy to reach out to people,2,,20,7,2,3,4,4,4,6,1,5,3,5,2,2,5,4,3,5,6,5,5,5,5,4,7,easy to message,1,,0,4,2,1,2,Chrome,Windows NT 6.1
38,3,1,1,4,6:27,39.9315033,-91.38400269,10,5,3,1,5,1,1,1,1,5,1,6,4,6,4,4,6,6,6,7,7,7,7,2,7,9,10,9,7,10,7,6,4,90,1,5,5,5,5,5,5,5,5,5,1,1,1,,3,1,1,1,1,1,1,1,1,,1,,0,0,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,1,1,1,1,1,1,1,1,,1,,0,5,1,1,5,Chrome,Windows NT 10.0
39,3,1,1,11,8:43,10.31669617,-72.3167038,4,3,2,3,2,3,2,2,4,5,3,3,3,3,3,4,3,3,1,3,3,3,3,4,2,7,3,5,2,5,8,0,3,27,2,1,5,1,5,3,3,1,4,3,3,4,2,,3,7,3,7,3,5,7,5,0,,3,,55,2,3,5,5,3,5,3,4,3,5,3,4,6,2,5,4,4,7,2,6,8,2,9,0,,4,,42,4,1,4,2,Chrome,Windows NT 6.1
40,3,1,1,8,8:14,43.043396,-87.89450073,0,4,5,5,5,5,5,5,5,4,6,1,1,1,6,1,4,1,1,6,2,1,1,4,5,8,2,4,9,5,1,0,2,4,4,3,3,1,3,6,3,3,4,3,6,5,5,,2,6,9,2,5,9,3,6,0,,5,,57,5,1,5,5,5,5,5,5,5,5,5,4,4,4,4,3,0,0,0,0,0,0,0,0,,1,,0,2,4,1,3,Chrome,Windows NT 10.0
41,2,2,1,8,8:33,26.69630432,-81.94290161,10,5,3,2,2,1,3,1,2,2,1,4,4,4,6,1,3,3,4,7,7,7,7,1,8,10,7,8,10,7,5,10,5,70,2,3,3,3,3,5,3,1,4,3,3,3,3,,4,5,5,4,7,7,7,3,0,,1,,2,4,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,0,0,0,0,0,0,0,0,,1,,0,5,1,1,1,Firefox,Windows NT 10.0
42,4,2,1,9,8:34,39.0223999,-94.31569672,3,5,2,3,3,2,3,1,1,1,3,6,6,6,4,6,3,6,4,5,6,6,5,1,7,6,7,7,7,7,7,1,5,39,4,4,6,6,6,4,4,4,6,5,5,5,5,,1,6,6,6,6,6,6,6,2,,2,,7,3,1,4,4,4,4,4,4,4,4,4,2,2,2,2,4,1,1,1,1,1,1,1,1,,1,,1,5,2,1,4,Chrome,Windows NT 10.0
43,3,1,5,8,8:35,33.89990234,-117.4404984,3,4,3,3,3,4,4,4,3,2,5,5,5,5,6,3,6,5,5,6,4,6,3,3,5,6,6,4,5,6,6,0,3,5,4,5,5,5,5,5,5,5,6,5,5,5,6,,3,5,6,5,4,6,4,6,0,,3,,15,5,1,5,5,5,5,5,5,5,5,5,1,1,4,4,3,1,1,1,1,1,1,1,1,,1,,0,3,3,1,5,Chrome,Windows NT 6.1
44,3,1,1,4,6:21,40.4066925,-80.1108017,6,5,2,2,5,1,2,2,3,5,4,4,4,4,6,1,5,5,5,6,6,5,5,3,6,7,3,3,6,5,5,6,3,70,5,1,5,6,6,6,1,4,5,5,6,6,6,,1,9,9,9,8,7,9,9,9,,4,,41,8,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,5,5,5,5,5,5,5,5,,1,,0,5,4,1,4,Chrome,CrOS armv7l 10718.88.2
45,5,2,1,9,8:16,40.78849792,-84.03359985,8,5,4,3,5,5,5,2,4,4,3,5,5,5,6,3,6,5,6,5,6,6,6,2,6,8,7,8,7,7,7,0,2,90,1,5,3,3,4,6,5,6,5,6,1,1,1,,3,4,2,1,2,1,1,1,0,,1,,0,1,1,5,4,4,4,5,4,6,5,5,1,1,1,1,3,0,0,0,0,0,0,0,0,,1,,0,5,1,1,1,Chrome,Windows NT 10.0
46,3,1,1,8,8:38,39.31610107,-76.57520294,3,5,5,2,5,2,4,2,5,3,6,4,4,4,6,1,5,4,3,6,3,3,2,3,7,7,6,1,6,5,5,5,2,20,5,3,4,4,4,6,1,5,5,5,6,6,4,,2,5,6,6,3,5,3,2,6,Connectivity,3,,70,6,1,5,5,5,5,5,5,5,5,5,1,1,4,4,3,0,0,0,0,0,0,0,0,n/a,1,,0,2,5,3,2,Chrome,Macintosh
47,3,2,1,9,7:54,36.09710693,-95.96269989,10,5,4,1,2,1,2,1,3,4,3,3,5,4,6,1,6,5,5,6,6,7,7,1,10,10,10,9,10,10,10,0,5,95,4,3,4,4,5,5,5,5,5,5,3,3,3,,3,8,5,5,5,4,1,0,0,,1,,3,5,4,5,5,5,4,5,5,5,5,5,4,4,4,4,3,3,10,0,5,0,0,0,0,,1,,2,5,3,2,2,Chrome,Linux x86_64
48,3,2,1,4,9:02,30.50349426,-88.14320374,8,5,4,4,4,2,4,1,1,4,5,3,5,3,6,5,6,5,3,5,6,6,5,2,3,5,2,3,9,6,7,0,5,70,5,5,1,4,4,5,3,3,3,3,6,6,5,,4,4,1,2,5,1,4,1,0,timeline,1,,5,5,4,6,1,1,1,1,1,1,1,1,4,1,1,1,4,0,0,0,0,0,0,0,0,,1,,0,5,2,3,1,Chrome,Windows NT 10.0
49,3,1,1,8,8:09,42.29240417,-85.69080353,7,5,5,2,5,2,2,1,5,5,3,4,5,3,6,1,6,6,5,5,5,6,2,3,3,2,5,1,8,10,6,0,3,78,4,4,6,4,3,3,1,6,6,5,3,3,2,,4,6,1,2,6,4,1,0,0,,1,,7,2,1,3,5,4,3,1,1,5,6,6,1,1,4,2,3,8,2,4,5,0,0,0,0,,1,,0,5,2,3,2,Chrome,Windows NT 10.0
50,5,2,1,8,8:38,0,0,3,5,5,2,5,5,5,3,2,1,3,1,3,1,6,1,4,3,1,6,6,5,1,3,8,9,5,0,10,9,7,0,4,96,2,5,1,1,1,3,1,5,5,5,1,1,1,,3,5,5,5,5,5,5,5,5,n/a,1,,0,0,2,6,1,1,1,6,1,6,1,5,1,1,1,1,3,5,5,5,5,5,5,5,5,n/a,1,,0,5,1,1,1,Firefox,Windows NT 6.1
51,4,1,1,7,8:30,44.45239258,-73.18409729,10,5,3,1,4,1,5,2,5,5,1,1,1,5,6,1,4,5,5,5,7,7,5,1,10,10,0,9,10,5,9,0,5,90,4,4,6,3,6,6,1,6,6,6,1,5,5,,3,10,10,10,5,10,5,10,0,,3,,10,7,1,6,6,1,1,1,1,6,1,6,1,1,1,1,4,0,10,0,8,0,0,0,0,,1,,0,5,3,1,3,Chrome,Windows NT 6.1
52,4,2,1,8,8:43,42.52160645,-83.16329956,7,5,3,3,4,3,3,2,3,1,3,5,5,5,6,4,5,5,5,6,6,6,5,3,4,6,5,3,7,6,7,0,3,50,4,3,5,5,5,5,4,4,6,5,5,5,6,,3,6,5,6,5,6,6,4,0,,1,,11,6,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,0,0,0,0,0,0,0,0,"I have never used this platform, so I have no idea",1,,0,5,3,1,5,Firefox,Macintosh
53,2,2,1,8,7:43,30.290802,-81.63300323,8,5,1,1,1,2,2,1,1,2,6,6,5,5,6,6,5,6,6,6,7,7,6,4,8,9,9,9,9,9,10,10,4,77,4,6,6,6,6,5,5,6,6,6,5,6,6,,5,9,9,9,9,9,9,9,10,,4,,82,10,4,6,6,6,5,5,6,6,6,5,6,6,5,5,4,8,9,10,10,10,10,10,10,,5,,80,5,4,5,5,Chrome,Windows NT 6.1
54,4,2,1,9,9:30,34.2868042,-118.6139984,10,5,3,2,5,2,1,1,5,5,3,6,4,6,3,1,4,6,5,6,6,7,6,1,9,10,9,6,10,9,8,8,3,65,4,3,4,6,6,3,1,3,6,5,5,5,6,,3,8,7,7,4,2,2,3,2,organization,1,,10,6,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,1,1,1,1,1,1,1,1,installation,1,,0,5,2,1,5,Chrome,Windows NT 10.0
55,2,2,5,5,8:52,33.74740601,-117.9938965,4,5,3,3,3,2,4,1,2,1,5,5,5,6,6,4,5,5,4,7,6,6,6,2,8,8,3,2,10,9,6,6,2,9,5,3,5,5,4,6,4,5,6,5,6,6,7,,1,10,10,8,8,8,6,4,5,Market business,2,,7,7,4,3,3,3,3,6,5,5,5,5,3,3,2,2,3,7,9,5,3,6,7,2,10,Chat,1,,2,3,4,2,2,Chrome,Macintosh
56,6,1,1,5,9:08,42.20930481,-70.93260193,4,5,1,3,1,5,1,4,4,3,3,4,1,5,5,1,4,5,3,4,7,7,5,2,9,9,8,4,6,10,2,0,4,73,2,5,4,4,4,5,4,4,4,3,1,1,1,,3,0,0,0,0,0,0,0,0,i don't use it,1,,0,0,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,0,0,0,0,0,0,0,i don't use it,1,,0,5,1,1,3,Chrome,Macintosh
57,2,1,1,5,5:25,30.09829712,-95.35700226,5,5,2,2,2,3,3,2,4,5,3,4,4,5,3,3,4,5,5,6,6,6,4,3,7,6,5,6,5,4,7,0,4,52,5,6,6,6,6,5,1,5,5,5,6,6,6,,2,8,7,8,6,7,7,7,0,,4,,61,7,1,5,5,5,5,5,5,5,5,5,2,1,1,4,3,3,1,4,2,4,3,3,0,,1,,1,4,5,1,1,Safari iPhone,iPhone
58,3,1,1,4,9:06,28.15109253,-82.46150208,10,5,1,1,3,1,1,1,3,5,1,5,5,1,6,1,4,6,6,6,7,5,5,1,5,10,10,5,10,10,8,0,5,85,2,1,6,4,6,3,6,1,6,3,5,3,6,,4,10,4,3,1,3,1,1,0,none,2,,10,5,4,6,1,3,1,6,1,6,3,6,5,5,6,5,2,5,7,8,5,3,2,2,0,none,1,,5,5,2,2,2,Chrome,Windows NT 10.0
59,3,1,1,4,8:01,47.63549805,-122.3235016,4,5,2,4,5,3,4,3,5,5,4,3,3,3,6,3,4,3,3,5,5,6,2,4,7,8,8,1,8,7,2,0,2,10,5,3,6,6,4,4,3,5,6,6,6,6,7,,2,8,9,6,6,8,3,5,0,,4,,40,8,2,6,3,4,3,6,3,6,3,4,2,2,5,2,3,5,7,4,5,8,5,3,0,,1,,5,1,4,1,5,Chrome,Windows NT 10.0
60,3,1,1,9,9:00,37.75100708,-97.8219986,7,4,3,4,4,3,2,3,4,1,6,5,4,5,4,5,5,6,5,4,5,6,5,3,6,7,7,6,5,6,6,5,2,75,4,5,6,5,6,5,6,5,6,5,6,5,5,,4,5,6,4,6,5,5,5,5,,2,,64,6,4,6,6,6,6,6,6,6,6,6,6,5,5,6,4,6,5,7,8,6,8,7,6,,2,,65,4,5,4,5,Chrome,Windows NT 6.1
61,3,1,3,8,10:20,25.7631073,-80.19110107,8,5,1,1,2,3,2,1,2,4,6,4,6,4,6,5,6,5,6,5,7,6,7,1,8,9,10,8,9,8,9,8,3,91,4,6,5,5,6,4,6,5,6,5,7,6,7,,2,8,9,8,9,8,9,8,9,look,4,,70,8,5,6,6,5,6,5,4,5,6,5,6,6,5,6,1,8,9,8,9,8,9,7,9,feedback,5,,88,5,4,4,5,Chrome,Windows NT 10.0
62,6,2,1,8,9:41,34.28529358,-92.14859772,10,5,1,1,2,1,3,1,5,4,5,4,5,4,6,5,5,5,5,7,7,6,6,1,0,10,7,3,10,10,10,0,5,80,4,5,4,5,5,5,5,5,5,5,4,5,4,,3,0,10,10,5,10,5,5,0,,2,,11,10,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,0,0,0,0,0,0,0,0,,1,,59,5,4,1,3,Safari iPad,iPad
63,2,1,1,9,9:20,40.55990601,-115.6155014,8,5,5,3,3,1,3,2,1,3,3,3,3,3,6,1,3,3,3,7,7,7,3,1,8,9,6,1,9,8,4,5,6,91,4,6,3,1,1,6,1,6,5,5,3,2,1,,4,3,2,1,1,9,0,1,0,Non-mobile use,1,,2,2,4,6,3,3,3,6,1,6,3,5,2,1,1,1,4,2,8,0,6,0,0,0,0,Easy to share gifs,1,,1,5,1,1,2,Chrome,Windows NT 10.0
64,6,2,1,7,9:12,45.52879333,-122.3590012,7,5,3,3,4,1,2,1,4,5,1,6,6,6,6,3,5,6,6,7,7,7,6,1,10,10,10,5,9,9,8,9,6,81,1,5,5,5,5,5,5,5,5,5,1,1,4,,4,0,0,0,0,0,0,0,0,Don't use,1,,1,0,5,1,5,5,5,6,3,6,5,6,4,6,4,4,3,8,9,7,8,8,5,1,7,Works well,2,,20,5,1,1,1,Safari iPad,iPad
65,3,1,5,8,7:22,40.28300476,-74.62169647,6,5,3,3,3,2,2,2,3,5,3,6,6,6,6,3,6,6,5,6,6,6,6,3,6,7,6,3,6,6,6,0,1,56,4,4,6,6,6,5,5,5,5,5,4,4,4,,3,6,5,5,5,5,5,5,0,n/a,1,,22,6,4,3,5,5,5,5,5,5,5,5,5,5,5,5,3,4,5,5,3,6,4,5,0,n/a,1,,28,4,4,4,2,Chrome,Windows NT 6.1
66,3,1,1,7,10:07,43.89880371,-69.97250366,3,5,2,2,5,1,2,1,5,1,6,3,1,1,6,1,3,1,5,7,3,1,1,5,1,3,3,9,10,9,9,8,1,10,5,1,6,5,5,5,1,1,6,6,7,7,7,,1,10,10,10,8,10,10,10,10,Always changing,3,,90,10,2,4,1,1,6,3,5,3,3,1,2,2,5,2,3,6,6,8,10,8,6,6,10,Cheap,1,,1,2,5,1,2,Chrome,Windows NT 10.0
67,3,1,3,8,8:00,28.53109741,-80.85230255,10,5,4,1,4,3,3,1,4,4,1,6,6,6,5,1,5,1,6,6,7,7,7,1,10,10,10,10,10,10,10,0,5,76,5,1,6,5,5,1,1,5,6,5,7,7,7,,1,10,10,10,10,10,10,10,0,,4,,24,10,1,5,5,5,5,5,5,5,5,5,1,1,4,1,3,0,0,0,0,0,0,0,0,,1,,0,5,4,1,3,Chrome,Android 6.0.1
68,3,2,1,5,10:12,42.33180237,-83.3710022,9,5,3,1,3,1,1,1,5,1,5,5,5,6,6,3,3,3,4,7,7,7,7,2,7,8,7,9,10,7,7,1,4,82,4,4,6,6,6,4,5,4,6,6,5,7,7,,2,9,8,5,9,2,2,6,0,Na,4,,14,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,0,0,0,0,0,0,0,0,Na,1,,0,5,5,1,4,Safari iPad,iPad
69,3,2,1,11,9:35,10.31669617,-72.3167038,9,5,1,1,1,1,1,1,1,1,6,6,6,6,6,6,6,6,6,7,7,7,7,1,4,4,6,4,5,5,5,0,5,92,5,6,6,6,6,6,6,6,6,6,7,7,7,,1,9,10,8,8,10,9,9,0,,5,,93,9,5,6,6,6,6,6,6,6,6,6,7,7,7,7,2,9,9,9,10,9,10,10,10,,5,,93,5,5,5,3,Chrome,Windows NT 6.1
70,4,1,1,8,10:09,40.76179504,-73.32929993,0,5,5,5,5,5,4,3,3,5,6,1,1,1,6,1,5,3,1,6,2,6,1,5,2,6,0,0,2,0,0,10,1,5,5,1,5,4,5,6,3,5,6,5,6,7,7,,3,8,8,6,3,7,0,8,0,,3,,30,6,1,5,5,5,5,5,5,5,5,5,1,1,1,1,3,0,0,0,0,0,0,0,0,,1,,0,1,2,3,5,Firefox,Macintosh
71,3,2,1,8,7:45,40.79100037,-73.92559814,10,5,1,2,4,3,5,2,5,5,1,1,1,1,6,1,6,1,6,6,6,6,4,2,7,5,3,8,9,10,1,0,3,80,5,1,1,4,5,6,1,3,6,6,7,7,7,,2,10,6,3,7,10,6,10,0,,1,,10,10,5,1,3,3,3,6,1,6,4,6,7,7,7,7,2,5,9,1,8,8,8,0,0,,1,,5,5,3,4,1,Chrome,Windows NT 10.0
72,3,2,2,9,10:38,25.70140076,-80.35820007,10,5,3,1,3,1,3,3,3,5,1,3,3,6,6,1,6,3,6,7,7,7,7,1,10,10,7,10,10,10,10,10,6,80,5,1,6,1,6,1,1,6,6,1,6,7,7,,1,10,10,4,10,4,7,6,10,fun,5,,15,10,4,6,1,6,1,6,1,6,1,1,5,5,7,7,3,10,10,3,10,10,10,1,10,Useful,1,,1,5,5,1,4,Chrome,Macintosh
73,3,1,1,10,9:55,40.77619934,-73.95480347,1,5,5,5,5,5,3,3,5,5,6,3,3,4,6,1,4,4,3,6,5,2,1,4,6,5,1,0,6,1,1,0,1,10,5,3,6,5,6,5,3,3,6,3,6,7,7,,1,9,7,9,5,9,7,7,0,NA,4,,75,9,4,4,4,3,3,6,3,3,4,3,5,5,2,2,3,7,2,2,1,0,1,0,0,NA,1,,0,1,5,1,4,Safari iPhone,iPhone
74,2,1,1,4,8:33,41.77589417,-72.52149963,10,5,1,1,1,1,1,1,2,1,1,6,6,6,1,1,5,6,6,6,7,7,7,1,9,10,9,10,10,10,10,10,5,55,5,1,6,6,6,1,1,3,6,6,6,7,7,,1,10,10,9,7,10,10,5,10,Enjoyable,3,,20,10,5,1,5,5,5,1,1,5,5,6,6,7,7,7,1,10,10,8,9,10,10,10,10,Enjoyable,1,,5,5,4,3,4,Chrome,Windows NT 10.0
75,5,2,1,8,11:02,45.67410278,-122.4714966,5,4,2,2,3,1,1,1,5,1,4,3,4,6,6,3,6,5,5,3,5,5,3,3,6,5,6,4,5,9,5,5,4,90,3,3,5,3,4,6,3,6,6,5,1,1,4,,3,0,6,0,0,0,8,0,0,don't use,1,,2,5,1,5,5,5,5,5,5,5,5,5,4,4,4,4,3,0,0,0,0,0,0,0,0,don't use,1,,0,5,3,1,1,Chrome,Windows NT 10.0
76,3,2,1,5,6:16,25.78059387,-80.18260193,7,5,4,4,4,3,3,2,2,4,6,5,5,5,5,4,4,4,4,7,6,6,4,2,6,5,6,6,8,7,5,2,2,60,5,5,5,6,5,5,5,4,4,4,7,6,6,,2,8,7,9,6,7,7,8,8,,3,,81,6,5,6,6,6,5,5,5,5,6,6,7,6,6,5,1,7,9,9,9,8,9,9,9,,5,,71,5,4,5,5,Chrome,Windows NT 6.1
77,3,1,1,8,10:15,33.50799561,-112.1253967,5,5,5,2,4,2,4,2,2,2,4,4,3,5,5,4,4,3,3,5,4,3,3,4,2,6,3,1,5,3,1,5,4,22,5,5,6,5,6,5,5,5,6,6,4,5,5,,2,6,7,4,3,1,9,5,1,NA,5,,63,5,1,5,5,5,5,5,5,5,5,5,4,4,4,4,3,0,0,0,0,0,0,0,0,,1,,0,4,5,1,2,Firefox,Windows NT 10.0
78,3,1,1,10,10:14,29.7203064,-95.31390381,7,5,3,1,5,5,5,3,5,1,3,1,1,1,1,1,1,1,1,7,5,4,4,3,5,5,4,0,5,7,3,8,5,90,5,3,4,3,3,3,1,5,6,3,7,4,5,,3,6,7,2,0,6,0,0,0,,2,,10,2,5,3,1,1,1,1,1,1,1,1,7,5,3,3,4,3,1,0,9,0,0,0,0,,5,,10,5,4,4,1,Chrome,Windows NT 6.1
79,3,1,1,9,8:45,42.63389587,-71.29570007,2,1,4,4,3,3,2,2,5,2,3,4,5,5,5,1,3,5,5,6,6,6,3,2,5,8,6,1,9,9,9,5,3,21,4,6,5,5,4,4,3,3,3,3,3,2,2,,4,4,2,2,2,2,2,2,1,enjoyable,1,,0,0,1,6,3,3,3,3,3,3,3,3,1,1,1,1,5,0,0,0,0,0,0,0,0,enjoyment,1,,0,4,1,1,5,Chrome,Windows NT 10.0
80,2,1,1,8,8:40,34.62480164,-112.4219971,2,4,5,2,5,5,4,3,5,5,4,3,3,3,5,3,3,6,5,5,5,6,2,3,5,7,8,7,8,9,3,0,1,5,1,5,5,5,5,5,5,5,5,5,2,2,2,,3,0,0,0,0,0,0,0,0,,1,,0,5,1,5,5,5,5,5,5,5,5,5,2,2,2,4,3,0,0,0,0,0,0,0,0,,1,,0,2,1,1,1,Chrome,Windows NT 10.0
